L1-FB8- Osteopathies or chondropathies;618;12
L1-GB2- Disorders of breast;619;10
L1-GC7- Postprocedural disorders of genitourinary system;620;10
L1-HA0- Sexual dysfunctions;621;4
L1-HA2- Sexual pain disorders;622;4
L1-HA6- Gender incongruence;623;4
L1-JA0- Abortive outcome of pregnancy;624;24
L1-JA2- Oedema, proteinuria, or hypertensive disorders in pregnancy, childbirth, or the puerperium;625;24
L1-JA4- Obstetric haemorrhage;626;24
L1-JA6- Certain specified maternal disorders predominantly related to pregnancy;627;24
L1-JA8- Maternal care related to the foetus, amniotic cavity or possible delivery problems;628;24
L1-JB0- Complications of labour or delivery;629;24
L1-JB2- Delivery;630;24
L1-JB4- Complications predominantly related to the puerperium;631;24
L1-JB6- Certain obstetric conditions, not elsewhere classified;632;24
L1-KA0- Foetus or newborn affected by maternal factors or by complications of pregnancy, labour or delivery;633;1
L1-KA2- Disorders of newborn related to length of gestation or foetal growth;634;1
L1-KA4- Birth injury;635;1
L1-KA6- Infections of the foetus or newborn;636;1
L1-KA8- Haemorrhagic or haematological disorders of foetus or newborn;637;1
L1-KB0- Neurological disorders specific to the perinatal or neonatal period;638;1
L1-KB2- Respiratory disorders specific to the perinatal or neonatal period;639;1
L1-KB4- Cardiovascular disorders present in the perinatal or neonatal period;640;1
L1-KB6- Transitory endocrine or metabolic disorders specific to foetus or newborn;641;1
L1-KB8- Digestive system disorders of foetus or newborn;642;1
L1-KC0- Genitourinary system disorders specific to the perinatal or neonatal period;643;1
L1-KC2- Disorders involving the integument of foetus or newborn;644;1
L1-KD1- Disturbances of temperature regulation of newborn;645;1
L1-KD3- Certain disorders originating in the perinatal period;646;1
L1-LD2- Multiple developmental anomalies or syndromes;647;5
L1-LD4- Chromosomal anomalies, excluding gene mutations;648;5
L1-MB2- Mental or behavioural symptoms, signs or clinical findings;649;28
L1-MH1- Ill-defined and unknown causes of mortality;650;28
L1-NA0- Injuries to the head;651;21
L1-NA2- Injuries to the neck;652;21
L1-NA8- Injuries to the thorax;653;21
L1-NB5- Injuries to the abdomen, lower back, lumbar spine or pelvis;654;21
L1-NC1- Injuries to the shoulder or upper arm;655;21
L1-NC3- Injuries to the elbow or forearm;656;21
L1-NC5- Injuries to the wrist or hand;657;21
L1-NC7- Injuries to the hip or thigh;658;21
L1-NC9- Injuries to the knee or lower leg;659;21
L1-ND1- Injuries to the ankle or foot;660;21
L1-ND3- Injuries involving multiple body regions;661;21
L1-ND5- Injuries to unspecified part of trunk, limb or body region;662;21
L1-ND7- Effects of foreign body entering through natural orifice;663;21
L1-NE4- Frostbite;664;21
L1-NE6- Harmful effects of substances;665;21
L1-NE8- Injury or harm arising from surgical or medical care, not elsewhere classified;666;21
L1-NF0- Other or unspecified effects of external causes;667;21
L1-PJ0- Exposure to extreme forces of nature;668;19
L1-PJ2- Maltreatment;669;19
L1-PJ4- Legal intervention;670;19
L1-RA0- International provisional assignment of new diseases of uncertain aetiology;671;3
L1-RA2- National provisional assignment of new diseases of uncertain aetiology;672;3
L1-VA9- Brief Model Disability Survey;673;27
L2-1A0- - Bacterial intestinal infections;674;2
L2-1A1- - Bacterial foodborne intoxications;675;2
L2-1A2- - Viral intestinal infections;676;2
L2-1A3- - Protozoal intestinal infections;677;2
L2-1A6- - Syphilis;678;2
L2-1A7- - Gonococcal infection;679;2
L2-1A8- - Sexually transmissible infections due to chlamydia;680;2
L2-1B1- - Tuberculosis;681;2
L2-1B4- - Acute rheumatic fever;682;2
L2-1C2- - Other diseases due to chlamydiae;683;2
L2-1C3- - Rickettsioses;684;2
L2-1D9- - Viral infection of unspecified site;685;2
L2-1E7- - Infections due to poxvirus;686;2
L2-1E8- - Human papillomavirus infection of skin or mucous membrane;687;2
L2-1E9- - Varicella zoster virus infections;688;2
L2-1F4- - Malaria;689;2
L2-1F5- - Nonintestinal protozoal diseases;690;2
L2-1F6- - Helminthiases;691;2
L2-1G0- - Infestations by ectoparasites;692;2
L2-2A2- - Myeloproliferative neoplasms;693;23
L2-2A3- - Myelodysplastic syndromes;694;23
L2-2A4- - Myelodysplastic and myeloproliferative neoplasms;695;23
L2-2A5- - Myeloid and lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA, PDGFRB or FGFR1;696;23
L2-2A7- - Precursor lymphoid neoplasms;697;23
L2-2A8- - Mature B-cell neoplasms;698;23
L2-2A9- - Mature T-cell or NK-cell neoplasms;699;23
L2-2B5- - Malignant neoplasms, stated or presumed to be primary, of specified sites, except of lymphoid, haematopoietic, central nervous system or related tissues;700;23
L2-2D4- - Malignant neoplasms of ill-defined or unspecified primary sites;701;23
L2-2D5- - Malignant neoplasm metastases;702;23
L2-2E8- - Benign mesenchymal neoplasms;703;23
L2-2E9- - Benign non-mesenchymal neoplasms;704;23
L2-3A0- - Nutritional or metabolic anaemias;705;6
L2-3A1- - Haemolytic anaemias;706;6
L2-3A6- - Pure red cell aplasia;707;6
L2-3A8- - Polycythaemia;708;6
L2-3B1- - Coagulation defects;709;6
L2-3B5- - Fibrinolytic defects;710;6
L2-5A0- - Disorders of the thyroid gland or thyroid hormones system;711;17
L2-5A1- - Diabetes mellitus;712;17
L2-5A4- - Other disorders of glucose regulation or pancreatic internal secretion;713;17
L2-5A5- - Disorders of the parathyroids or parathyroid hormone system;714;17
L2-5A6- - Disorders of the pituitary hormone system;715;17
L2-5A7- - Disorders of the adrenal glands or adrenal hormone system;716;17
L2-5A8- - Disorders of the gonadal hormone system;717;17
L2-5A9- - Certain disorders of puberty;718;17
L2-5B0- - Polyglandular dysfunction;719;17
L2-5B1- - Endocrine disorders, not elsewhere classified;720;17
L2-5B5- - Undernutrition;721;17
L2-5B8- - Overweight, obesity or specific nutrient excesses;722;17
L2-5C5- - Inborn errors of metabolism;723;17
L2-5C6- - Disorders of metabolite absorption or transport;724;17
L2-5C7- - Disorders of fluid, electrolyte or acid-base balance;725;17
L2-5C8- - Disorders of lipoprotein metabolism or certain specified lipidaemias;726;17
L2-5D0- - Other metabolic disorders;727;17
L2-6A6- - Bipolar or related disorders;728;22
L2-6A7- - Depressive disorders;729;22
L2-6C4- - Disorders due to substance use;730;22
L2-6C5- - Disorders due to addictive behaviours;731;22
L2-6D8- - Dementia;732;22
L2-8B0- - Intracranial haemorrhage;733;13
L2-8B1- - Cerebral ischaemia;734;13
L2-8B8- - Disorders of cranial nerves;735;13
L2-8B9- - Nerve root or plexus disorders;736;13
L2-8C0- - Polyneuropathy;737;13
L2-8C1- - Mononeuropathy;738;13
L2-8C2- - Hereditary neuropathy;739;13
L2-8C6- - Myasthenia gravis or certain specified neuromuscular junction disorders;740;13
L2-8C7- - Primary disorders of muscles;741;13
L2-8C8- - Secondary myopathies;742;13
L2-9A0- - Disorders of eyelid or peri-ocular area;743;16
L2-9A1- - Disorders of lacrimal apparatus;744;16
L2-9A2- - Disorders of orbit;745;16
L2-9A6- - Disorders of conjunctiva;746;16
L2-9A7- - Disorders of the cornea;747;16
L2-9A8- - Disorders of the anterior chamber;748;16
L2-9A9- - Disorders of the anterior uvea;749;16
L2-9B0- - Functional disorders of the pupil;750;16
L2-9B1- - Disorders of lens;751;16
L2-9B5- - Disorders of sclera;752;16
L2-9B6- - Disorders of the choroid;753;16
L2-9B7- - Disorders of the retina;754;16
L2-9B8- - Disorders of the vitreous body;755;16
L2-9D5- - Subjective visual experiences;756;16
L2-AA0- - Otitis externa;757;9
L2-AA4- - Noninflammatory disorders of the external ear;758;9
L2-AA8- - Otitis media;759;9
L2-BA4- - Acute ischaemic heart disease;760;7
L2-BA5- - Chronic ischaemic heart disease;761;7
L2-BB6- - Mitral valve disease;762;7
L2-BB7- - Aortic valve disease;763;7
L2-BB8- - Tricuspid valve disease;764;7
L2-BB9- - Pulmonary valve disease;765;7
L2-BC7 Cardiac arrhythmia;766;7
L2-BC8 Cardiac arrhythmia;767;7
L2-BD4- - Chronic arterial occlusive disease;768;7
L2-CA7- - Pneumonitis;769;14
L2-DA4- - Diseases of stomach;770;8
L2-DA5- - Diseases of duodenum;771;8
L2-DA6- - Ulcer of stomach or duodenum;772;8
L2-DB5- - Acquired anatomical alterations of the anal canal;773;8
L2-DB6- - Haemorrhoids or perianal venous conditions;774;8
L2-DC7- - Diverticular disease of small intestine;775;8
L2-DC8- - Diverticular disease of large intestine;776;8
L2-DC9- - Diverticular disease of intestine of overlapping sites;777;8
L2-DD0- - Diverticular disease of unspecified part of intestine;778;8
L2-EA0- - - Viral exanthems;779;15
L2-EA4- - Certain skin disorders attributable to bacterial infection;780;15
L2-EA8- - Dermatitis and eczema;781;15
L2-EA9- - Papulosquamous dermatoses;782;15
L2-EB0- - Urticaria, angioedema and other urticarial disorders;783;15
L2-EB1- - Inflammatory erythemas and other reactive inflammatory dermatoses;784;15
L2-EB4- - Immunobullous diseases of the skin;785;15
L2-EB5- - Cutaneous lupus erythematosus;786;15
L2-EB6- - Scarring or sclerosing inflammatory dermatoses;787;15
L2-EC1- - Genetic syndromes affecting the skin;788;15
L2-EC3- - Genetically-determined epidermolysis bullosa;789;15
L2-EC4- - Genetic disorders affecting dermal collagen, elastin or other matrix proteins;790;15
L2-EC5- - Specified developmental anomalies affecting the skin;791;15
L2-EC9- - Disturbances of cutaneous sensation;792;15
L2-ED0- - Psychological or psychiatric conditions affecting the skin;793;15
L2-ED3- - Neurological conditions affecting the skin;794;15
L2-ED5- - Disorders of the epidermis and epidermal appendages;795;15
L2-EF2- - Disorders of cutaneous blood and lymphatic vessels;796;15
L2-EG3- - Skin disorders involving the head and neck;797;15
L2-EG6- - Skin disorders involving the genital and perianal regions;798;15
L2-EH1- - Skin disorders specific to the perinatal or neonatal period;799;15
L2-EH6- - Drug eruptions;800;15
L2-EH9- - Dermatoses provoked by physical or environmental factors;801;15
L2-EK0- - Dermatitis due to exogenous factors;802;15
L2-EK1- - Allergy to substances in contact with the skin;803;15
L2-EK2- - Dermatoses provoked by contact with irritant or noxious substance;804;15
L2-EL1- - Cutaneous markers of internal malignancy;805;15
L2-EL6- - Adverse cutaneous effects of therapeutic ionizing irradiation;806;15
L2-EL7- - Complications of cutaneous cosmetic procedures;807;15
L2-FA0- - Osteoarthritis;808;12
L2-FA1- - Infection related arthropathies;809;12
L2-FA2- - Inflammatory arthropathies;810;12
L2-FA3- - Certain specified joint disorders or deformities of limbs;811;12
L2-FA7- - Structural disorders of spine;812;12
L2-FA8- - Degenerative condition of spine;813;12
L2-FA9- - Inflammation of spine;814;12
L2-FB0- - Spondylopathies;815;12
L2-FB3- - Disorders of muscles;816;12
L2-FB4- - Disorders of synovium or tendon;817;12
L2-FB5- - Miscellaneous specified soft tissue disorders;818;12
L2-GA0- - Inflammatory disorders of the female genital tract;819;10
L2-GA1- - Noninflammatory disorders of female genital tract;820;10
L2-GA2- - Abnormal uterine or vaginal bleeding;821;10
L2-GA4- - Dermatoses of female genitalia;822;10
L2-GA8- - Dermatoses of male genitalia;823;10
L2-GA9- - Diseases of prostate;824;10
L2-GB4- - Glomerular diseases;825;10
L2-GB5- - Renal tubulo-interstitial diseases;826;10
L2-GB6- - Kidney failure;827;10
L2-GB7- - Urolithiasis;828;10
L2-GB8- - Cystic or dysplastic kidney disease;829;10
L2-GC0- - Certain specified diseases of urinary system;830;10
L2-GC4- - Female pelvic floor dysfunction;831;10
L2-KC3- - Skin disorders associated with prematurity;832;1
L2-KC5- - Iatrogenic injuries involving the skin of the neonate;833;1
L2-LA0- - Structural developmental anomalies of the nervous system;834;5
L2-LA1- - Structural developmental anomalies of the eye, eyelid or lacrimal apparatus;835;5
L2-LA2- - Structural developmental anomalies of the ear;836;5
L2-LA3- - Structural developmental anomalies of the face, mouth or teeth;837;5
L2-LA6- - Structural developmental anomalies of the neck;838;5
L2-LA7- - Structural developmental anomalies of the respiratory system;839;5
L2-LA8- - Structural developmental anomalies of the circulatory system;840;5
L2-LB0- - Structural developmental anomalies of the diaphragm, abdominal wall or umbilical cord;841;5
L2-LB1- - Structural developmental anomalies of the digestive tract;842;5
L2-LB2- - Structural developmental anomalies of the liver, biliary tract, pancreas or spleen;843;5
L2-LB3- - Structural developmental anomalies of the urinary system;844;5
L2-LB4- - Structural developmental anomalies of the female genital system;845;5
L2-LB5- - Structural developmental anomalies of the male genital system;846;5
L2-LB6- - Structural developmental anomalies of the breast;847;5
L2-LB7- - Structural developmental anomalies of the skeleton;848;5
L2-LC0- - Structural developmental anomalies of the skin;849;5
L2-LC8- - Structural developmental anomalies of the adrenal glands;850;5
L2-LD5- - Sex chromosome anomalies;851;5
L2-MA0- - Symptoms of blood, blood-forming organs, or the immune system;852;28
L2-MA1- - Clinical findings in blood, blood-forming organs, or the immune system;853;28
L2-MA5- - Results of function studies of the endocrine, nutritional or metabolic diseases;854;28
L2-MA8- - Symptoms or signs involving speech or voice;855;28
L2-MB4- - Symptoms or signs involving the nervous system;856;28
L2-MB7- - Clinical findings in the nervous system;857;28
L2-MC1- - Symptoms or signs involving the visual system;858;28
L2-MC4- - Symptoms or signs involving the ear or mastoid process;859;28
L2-MC8- - Symptoms or signs involving the circulatory system;860;28
L2-MD1- - Symptoms or signs involving the respiratory system;861;28
L2-MD4- - Clinical findings in the respiratory system;862;28
L2-MD8- - Symptoms or signs involving the digestive system or abdomen;863;28
L2-ME2- - Clinical findings in the digestive system;864;28
L2-ME6- - Symptom or signs involving the skin;865;28
L2-ME8- - Symptoms or signs of the musculoskeletal system;866;28
L2-ME9- - Clinical findings in the musculoskeletal system;867;28
L2-MF3- - Symptoms, signs or clinical findings involving the female genital system;868;28
L2-MF4- - Symptoms, signs or clinical findings involving the male genital system;869;28
L2-MF5- - Symptoms, signs or clinical findings involving the urinary system;870;28
L2-MF6- - Clinical findings in specimens from female genital organs;871;28
L2-MF7- - Clinical findings in specimens from male genital organs;872;28
L2-MF8- - Clinical findings in specimens from the urinary system;873;28
L2-MF9- - Clinical findings on examination of urine, without diagnosis;874;28
L2-MG2- - General symptoms;875;28
L2-MG5- - Finding of microorganism resistant to antimicrobial drugs;876;28
L2-MG6- - Clinical findings in specimens from other specified organs, systems and tissues;877;28
L2-MG7- - Abnormal results, not elsewhere classified;878;28
L2-NA3- - Injury of nerves or spinal cord at neck level;879;21
L2-NA9- - Injury of nerves or spinal cord at thorax level;880;21
L2-NB6- - Injury of nerves or lumbar spinal cord at abdomen, lower back or pelvis level;881;21
L2-ND9- - Burns of external body surface, specified by site;882;21
L2-NE0- - Burns of eye or internal organs;883;21
L2-NE1- - Burns of multiple or unspecified body regions;884;21
L2-PA0- - Unintentional transport injury event;885;19
L2-PA6- - Unintentional fall;886;19
L2-PA7- - Unintentional contact with person, animal or plant;887;19
L2-PA8- - Unintentional exposure to object, not elsewhere classified;888;19
L2-PA9- - Unintentional immersion, submersion or falling into water;889;19
L2-PB0- - Unintentional threat to breathing;890;19
L2-PB1- - Unintentional exposure to thermal mechanism;891;19
L2-PB2- - Unintentional exposure to or harmful effects of substances;892;19
L2-PB5- - Unintentional exposure to other mechanism;893;19
L2-PB8- - Intentional self-harm by transport injury event;894;19
L2-PC3- - Intentional self-harm by fall or jump;895;19
L2-PC4- - Intentional self-harm by contact with person, animal or plant;896;19
L2-PC5- - Intentional self-harm by exposure to object, not elsewhere classified;897;19
L2-PC6- - Intentional self-harm by immersion, submersion or falling into water;898;19
L2-PC7- - Intentional self-harm by threat to breathing;899;19
L2-PC8- - Intentional self-harm by exposure to thermal mechanism;900;19
L2-PC9- - Intentional self-harm by exposure to or harmful effects of substances;901;19
L2-PD2- - Intentional self-harm by exposure to other mechanism;902;19
L2-PD5- - Assault by transport events;903;19
L2-PE0- - Assault by causing a fall or jump;904;19
L2-PE1- - Assault by contact with person, animal or plant;905;19
L2-PE2- - Assault by exposure to object not elsewhere classified;906;19
L2-PE5- - Assault by immersion, submersion or falling into water;907;19
L2-PE6- - Assault by threat to breathing;908;19
L2-PE7- - Assault by exposure to thermal mechanism;909;19
L2-PE8- - Assault by exposure to or harmful effects of substances;910;19
L2-PF1- - Assault by exposure to other mechanism;911;19
L2-PF4- - Transport injury event of undetermined intent;912;19
L2-PG5- - Fall or jump with undetermined intent;913;19
L2-PG6- - Contact with person, animal or plant with undetermined intent;914;19
L2-PG7- - Contact with object, not elewhere classified with undetermined intent;915;19
L2-PH1- - Immersion, submersion or falling into water with undetermined intent;916;19
L2-PH2- - Threat to breathing with undetermined intent;917;19
L2-PH3- - Exposure to thermal mechanism with undetermined intent;918;19
L2-PH4- - Exposure to or harmful effects of substances, undetermined intent;919;19
L2-PH7- - Exposure to other mechanism with undetermined intent;920;19
L2-PJ6- - Explosion of marine weapons during armed conflict;921;19
L2-PJ7- - Attack on or destruction of aircraft during armed conflict;922;19
L2-PJ8- - Other explosions or fragments during armed conflict;923;19
L2-PJ9- - Fires, conflagrations or hot substances during armed conflict;924;19
L2-PK0- - Firearm discharge or other forms of conventional warfare during armed conflict;925;19
L2-PK1- - Use of nuclear weapons during armed conflict;926;19
L2-PK2- - Use of biological weapons during armed conflict;927;19
L2-PK3- - Chemical weapons or other forms of unconventional warfare during armed conflict;928;19
L2-PK4- - Injury event occurring after cessation of armed conflict;929;19
L2-PK8- - Surgical or other medical procedures associated with injury or harm in diagnostic or therapeutic use;930;19
L2-PK9- - Surgical or other medical devices, implants or grafts associated with injury or harm in therapeutic use;931;19
L2-PL0- - Substances associated with injury or harm in therapeutic use;932;19
L2-QA0- - Contact with health services for purposes of examination or investigation;933;20
L2-QA1- - Contact with health services for counselling;934;20
L2-QA2- - Contact with health services for reasons associated with reproduction;935;20
L2-QA5- - Health care related circumstances influencing the episode of care without injury or harm;936;20
L2-QB1- - Factors related to medical facilities and other health care;937;20
L2-QB2- - Donors of organs or tissues;938;20
L2-QB3- - Fitting, adjustment or management of devices;939;20
L2-QB4- - Dependence on enabling machines or devices;940;20
L2-QB5- - Presence of device, implants or grafts;941;20
L2-QB6- - Surgical or postsurgical states;942;20
L2-QB7- - Convalescence;943;20
L2-QB8- - Contact with health services for specific surgical interventions;944;20
L2-QB9- - Contact with health services for nonsurgical interventions not involving devices;945;20
L2-QC0- - Contact with health services related to immunizations or certain other prophylactic measures;946;20
L2-QC1- - Interventions not carried out;947;20
L2-QC2- - Contact with health services associated with the health of others;948;20
L2-QC4- - Personal or family history or late effect of prior health problems;949;20
L2-QC9- - Risk factors associated with infectious or certain other conditions;950;20
L2-QD3- - Concern about body appearance;951;20
L2-QD5- - Problems associated with finances;952;20
L2-QD6- - Problems associated with drinking water or nutrition;953;20
L2-QD7- - Problems associated with the environment;954;20
L2-QD8- - Problems associated with employment or unemployment;955;20
L2-QD9- - Problems associated with education;956;20
L2-QE0- - Problems associated with social or cultural environment;957;20
L2-QE1- - Problems associated with health behaviours;958;20
L2-QE3- - Problems associated with social insurance or welfare;959;20
L2-QE4- - Problems associated with the justice system;960;20
L2-QE5- - Problems associated with relationships;961;20
L2-QE6- - Problems associated with absence, loss or death of others;962;20
L2-QE8- - Problems associated with harmful or traumatic events;963;20
L2-QE9- - Problems associated with upbringing;964;20
L2-QF0- - Acquired absence of body structure;965;20
L2-QF2- - Difficulty or need for assistance with activities;966;20
L2-SA0- - Organ system disorders (TM1);967;26
L2-SB3- - Other body system disorders (TM1);968;26
L2-SD7- - Qi, blood and fluid disorders (TM1);969;26
L2-SD8- - Mental and emotional disorders (TM1);970;26
L2-SD9- - External contraction disorders (TM1);971;26
L2-SE3- - Childhood and adolescence associated disorders (TM1);972;26
L2-SE7- - Principle-based patterns (TM1);973;26
L2-SE8- - Environmental factor patterns (TM1);974;26
L2-SE9- - Body constituents patterns (TM1);975;26
L2-SF5- - Organ system patterns (TM1);976;26
L2-SG2- - Meridian and collateral patterns (TM1);977;26
L2-SG6- - Six stage patterns (TM1);978;26
L2-SG7- - Triple energizer stage patterns (TM1);979;26
L2-SG8- - Four phase patterns (TM1);980;26
L2-SH4- - Four constitution medicine patterns (TM1);981;26
L2-VA0- - Cognition;982;27
L2-VA1- - Mobility;983;27
L2-VA2- - Self-care WHODAS;984;27
L2-VA3- - Getting along;985;27
L2-VA4- - Life activities;986;27
L2-VA5- - Participation and impact of health problems;987;27
L2-VB0- - Mental functions;988;27
L2-VB1- - Sensory functions and pain;989;27
L2-VB6- - Voice and speech functions;990;27
L2-VB7- - Functions of the cardiovascular, haematological, immunological and respiratory systems;991;27
L2-VB8- - Functions of the digestive, metabolic and endocrine systems;992;27
L2-VB9- - Genitourinary and reproductive functions;993;27
L2-VC0- - Neuromusculoskeletal and movement-related functions;994;27
L2-VC1- - General tasks and demands;995;27
L2-VC2- - Mobility;996;27
L2-VC3- - Self-care;997;27
L2-VC4- - Domestic life;998;27
L2-VC5- - Interpersonal interactions and relationships;999;27
L3-1F6- - - Diseases due to nematodes;1000;2
L3-1F7- - - Diseases due to cestodes;1001;2
L3-1F8- - - Diseases due to trematodes;1002;2
L3-2B0- - - Mature T-cell or NK-cell lymphoma, primary cutaneous specified types;1003;23
L3-2B5- - - Malignant mesenchymal neoplasms;1004;23
L3-2B6- - - Malignant neoplasms of lip, oral cavity or pharynx;1005;23
L3-2B7- - - Malignant neoplasms of digestive organs;1006;23
L3-2C2- - - Malignant neoplasms of middle ear, respiratory or intrathoracic organs;1007;23
L3-2C3- - - Malignant neoplasms of skin;1008;23
L3-2C4- - - Malignant neoplasms of peripheral nerves or autonomic nervous system;1009;23
L3-2C5- - - Malignant neoplasms of retroperitoneum, peritoneum or omentum;1010;23
L3-2C6- - - Malignant neoplasms of breast;1011;23
L3-2C7- - - Malignant neoplasms of female genital organs;1012;23
L3-2C8- - - Malignant neoplasms of male genital organs;1013;23
L3-2C9- - - Malignant neoplasms of urinary tract;1014;23
L3-2D0- - - Malignant neoplasms of eye or ocular adnexa;1015;23
L3-2D1- - - Malignant neoplasms of endocrine glands;1016;23
L3-2D6- - - Malignant neoplasm metastasis in lymph nodes;1017;23
L3-2D7- - - Malignant neoplasm metastasis in thoracic or respiratory organs;1018;23
L3-2D8- - - Malignant neoplasm metastasis in digestive system;1019;23
L3-2D9- - - Malignant neoplasm metastasis in retroperitoneum or peritoneum;1020;23
L3-2E0- - - Malignant neoplasm metastasis in other sites;1021;23
L3-2F0- - - Benign neoplasm of respiratory or intrathoracic organs;1022;23
L3-2F2- - - Benign cutaneous neoplasms;1023;23
L3-3A1- - - Congenital haemolytic anaemia;1024;6
L3-3A2- - - Acquired haemolytic anaemia;1025;6
L3-3B1- - - Congenital or constitutional haemorrhagic condition;1026;6
L3-3B2- - - Haemorrhagic diseases due to acquired coagulation factor defects;1027;6
L3-5A2- - - Acute complications of diabetes mellitus;1028;17
L3-5B6- - - Sequelae of malnutrition and certain specified nutritional deficiencies;1029;17
L3-5B8- - - Overweight or obesity;1030;17
L3-5B9- - - Certain specified nutrient excesses;1031;17
L3-AA0- - - Infectious diseases of external ear;1032;9
L3-AA1- - - Noninfectious inflammation of external ear;1033;9
L3-AA8- - - Nonsuppurative otitis media;1034;9
L3-AA9- - - Suppurative otitis media;1035;9
L3-EA0- - - Viral exanthems;1036;15
L3-EA1- - - Certain dermatoses with suspected viral aetiology;1037;15
L3-EA2- - - Dermatoses from distant or systemic viral infection;1038;15
L3-EA4- - - Predominantly tropical or subtropical bacterial infections affecting skin;1039;15
L3-EB2- - - Neutrophilic dermatoses;1040;15
L3-ED0- - - Self-inflicted skin disorders;1041;15
L3-ED5- - - Disorders of epidermal keratinisation;1042;15
L3-ED6- - - Disorders of skin colour;1043;15
L3-ED7- - - Disorders of hair;1044;15
L3-ED8- - - Disorders of the hair follicle;1045;15
L3-EE0- - - Disorders of eccrine sweat glands or sweating;1046;15
L3-EE1- - - Disorders of the nail or perionychium;1047;15
L3-EE2- - - Disorders of epidermal integrity;1048;15
L3-EE4- - - Disorders of cutaneous connective tissue;1049;15
L3-EE8- - - Histiocytic-granulomatous disorders of the skin;1050;15
L3-EE9- - - Benign dermal lymphocytic or lymphoplasmacytic infiltrations or proliferations;1051;15
L3-EF0- - - Disorders of subcutaneous fat;1052;15
L3-EF2- - - Malformations involving cutaneous blood vessels;1053;15
L3-EF3- - - Purpura or bruising;1054;15
L3-EF5- - - Dermatoses attributable to hyperviscosity or microvascular occlusion;1055;15
L3-EF6- - - Dermatoses resulting from vascular insufficiency;1056;15
L3-EG0- - - Functional vascular disorders of the skin;1057;15
L3-EG4- - - Disorders of the external ear involving the skin;1058;15
L3-EG6- - - Dermatoses of the anus, perianal area or perineum;1059;15
L3-EH1- - - Neonatal skin infection;1060;15
L3-EJ1- - - Dermatoses provoked by heat or electricity;1061;15
L3-EJ2- - - Dermatoses provoked by light or UV radiation;1062;15
L3-EJ7- - - Dermatoses due to ionizing radiation;1063;15
L3-EK2- - - Phototoxic reactions to skin contact with photoactive agents;1064;15
L3-KC5- - - Postnatal iatrogenic skin injury;1065;1
L3-LA4- - - Clefts of lip, alveolus or palate;1066;5
L3-LA8- - - Structural developmental anomaly of heart or great vessels;1067;5
L3-LB8- - - Congenital deformities of fingers or toes;1068;5
L3-LC0- - - Developmental hamartomata of the epidermis and epidermal appendages;1069;5
L3-LC2- - - Hamartomata derived from dermal connective tissue;1070;5
L3-LC3- - - Developmental defects of hair or nails;1071;5
L3-LC5- - - Developmental anomalies of cutaneous vasculature;1072;5
L3-LC6- - - Congenital anomalies of skin development;1073;5
L3-MB5- - - Paralytic symptoms;1074;28
L3-MD2- - - Haemorrhage from respiratory passages;1075;28
L3-MD9- - - Symptoms related to the upper gastrointestinal tract;1076;28
L3-ME0- - - Symptoms related to the lower gastrointestinal tract or abdomen;1077;28
L3-MG3- - - Pain;1078;28
L3-NA3- - - Injury of spinal cord at neck level;1079;21
L3-NA4- - - Injury of nerves at neck level;1080;21
L3-NA9- - - Injury of spinal cord at thorax level;1081;21
L3-NB0- - - Injury of nerves at thorax level;1082;21
L3-NB6- - - Injury of spinal cord at abdomen, lower back or pelvis level;1083;21
L3-NB7- - - Injury of nerves at abdomen, lower back or pelvis level;1084;21
L3-PA0- - - Unintentional land transport road traffic injury event;1085;19
L3-PA1- - - Unintentional land transport off-road nontraffic injury event;1086;19
L3-PA2- - - Unintentional land transport injury event unknown whether road traffic or off-road nontraffic;1087;19
L3-PA3- - - Unintentional railway transport injury event;1088;19
L3-PA4- - - Unintentional water transport injury event;1089;19
L3-PB2- - - Unintentional exposure to or harmful effects of drugs, medicaments or biological substances;1090;19
L3-PB3- - - Unintentional exposure to or harmful effects of substances chiefly nonmedicinal as to source;1091;19
L3-PB9- - - Intentional self-harm by water transport injury event;1092;19
L3-PC0- - - Intentional self-harm by air or space transport injury event;1093;19
L3-PC9- - - Intentional self-harm by exposure to or harmful effects of drugs, medicaments or biological substances;1094;19
L3-PD0- - - Intentional self-harm by exposure to or harmful effects of substances chiefly nonmedicinal as to source;1095;19
L3-PD6- - - Assault by water transport injury event;1096;19
L3-PD7- - - Assault by air or space transport injury event;1097;19
L3-PE3- - - Assault by being cut or pierced by sharp object;1098;19
L3-PE8- - - Assault by exposure to or harmful effects of drugs, medicaments or biological substances;1099;19
L3-PE9- - - Assault by exposure to or harmful effects of substances chiefly nonmedicinal as to source;1100;19
L3-PF4- - - Land transport road traffic injury event of undetermined intent;1101;19
L3-PF5- - - Land transport off-road nontraffic injury event of undetermined intent;1102;19
L3-PF6- - - Land transport injury event of undetermined intent, unknown whether road traffic or off-road nontraffic;1103;19
L3-PF7- - - Railway transport injury event of undetermined intent;1104;19
L3-PF8- - - Water transport injury event of undetermined intent;1105;19
L3-PG2- - - Air or space transport injury event of undetermined intent;1106;19
L3-PG7- - - Struck by projectile from firearm of undetermined intent;1107;19
L3-PG9- - - Cut or pierced by sharp object of undetermined intent;1108;19
L3-PH4- - - Exposure to or harmful effects of undetermined intent of drugs, medicaments or biological substances;1109;19
